TABLE NO.  1
 ID          AMT         DV          PRED        RES         WRES
  2.2100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2100E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2100E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  2.2100E+02  0.0000E+00  0.0000E+00  9.0298E+00  0.0000E+00  0.0000E+00
  2.2100E+02  0.0000E+00  5.3800E+00  2.0977E+01 -1.5597E+01 -9.1706E-01
  2.2100E+02  0.0000E+00  1.3700E+01  1.6200E+01 -2.5002E+00  1.2856E-02
  2.2100E+02  0.0000E+00  7.4600E+00  1.1933E+01 -4.4732E+00 -4.7990E-01
  2.2100E+02  0.0000E+00  5.7800E+00  4.3083E+00  1.4717E+00  5.6498E-01
  2.2100E+02  0.0000E+00  2.3200E+00  2.9133E+00 -5.9327E-01 -4.3856E-01
  2.2100E+02  0.0000E+00  1.0300E+00  9.7408E-01  5.5922E-02  1.5283E-01
  2.2200E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2200E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2200E+02  0.0000E+00  0.0000E+00  5.9381E+00  0.0000E+00  0.0000E+00
  2.2200E+02  0.0000E+00  2.4700E-01  1.0836E+01 -1.0589E+01 -2.4282E+00
  2.2200E+02  0.0000E+00  7.2600E+01  2.5172E+01  4.7428E+01  2.4682E+00
  2.2200E+02  0.0000E+00  4.7200E+01  1.9440E+01  2.7760E+01  1.2045E+00
  2.2200E+02  0.0000E+00  4.5000E+01  1.4320E+01  3.0680E+01  2.2535E+00
  2.2200E+02  0.0000E+00  1.7500E+01  5.1700E+00  1.2330E+01  2.7218E+00
  2.2200E+02  0.0000E+00  1.2800E+01  3.4959E+00  9.3041E+00  2.6088E+00
  2.2200E+02  0.0000E+00  6.3200E+00  1.1692E+00  5.1508E+00  2.7102E+00
  2.2200E+02  7.0000E+01  0.0000E+00  1.1689E+00  0.0000E+00  0.0000E+00
  2.2200E+02  0.0000E+00  2.4500E+01  1.3809E+01  1.0691E+01  4.7830E-01
  2.2200E+02  0.0000E+00  6.0100E+01  3.0528E+01  2.9572E+01  8.3807E-01
  2.2200E+02  0.0000E+00  4.4500E+01  2.3827E+01  2.0673E+01  2.4390E-01
  2.2200E+02  7.0000E+01  0.0000E+00  1.7149E+00  0.0000E+00  0.0000E+00
  2.2300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2300E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2300E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  2.2300E+02  0.0000E+00  3.3200E+01  9.0298E+00  2.4170E+01 -2.5758E-01
  2.2300E+02  0.0000E+00  1.3000E+02  2.0977E+01  1.0902E+02  5.3418E+00
  2.2300E+02  0.0000E+00  6.3900E+01  1.6200E+01  4.7700E+01  1.7953E+00
  2.2300E+02  0.0000E+00  6.0600E+01  1.1933E+01  4.8667E+01  4.0587E+00
  2.2300E+02  0.0000E+00  2.5700E+01  4.3083E+00  2.1392E+01  6.4726E+00
  2.2300E+02  0.0000E+00  7.9800E+00  2.9133E+00  5.0667E+00 -1.9051E-01
  2.2300E+02  0.0000E+00  6.9600E+00  9.7433E-01  5.9857E+00  4.7125E+00
  2.2300E+02  6.0000E+01  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  2.2300E+02  0.0000E+00  4.4700E+01  1.1808E+01  3.2892E+01  3.4866E-01
  2.2300E+02  0.0000E+00  1.3600E+02  2.6140E+01  1.0986E+02  3.9199E+00
  2.2300E+02  0.0000E+00  8.2700E+01  2.0395E+01  6.2305E+01  2.3891E+00
  2.2300E+02  6.0000E+01  0.0000E+00  1.4641E+00  0.0000E+00  0.0000E+00
  2.2400E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2400E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2400E+02  0.0000E+00  3.4900E+00  4.9484E+00 -1.4584E+00 -3.1203E+00
  2.2400E+02  0.0000E+00  2.3300E+01  9.0298E+00  1.4270E+01  3.9607E-02
  2.2400E+02  0.0000E+00  7.8500E+01  2.0977E+01  5.7523E+01  2.5519E+00
  2.2400E+02  0.0000E+00  4.3200E+01  1.6200E+01  2.7000E+01  6.7805E-01
  2.2400E+02  0.0000E+00  3.9300E+01  1.1933E+01  2.7367E+01  1.8391E+00
  2.2400E+02  0.0000E+00  1.7200E+01  4.3083E+00  1.2892E+01  3.5300E+00
  2.2400E+02  0.0000E+00  1.1000E+01  2.9133E+00  8.0867E+00  2.4778E+00
  2.2400E+02  0.0000E+00  4.9100E+00  9.7433E-01  3.9357E+00  2.1212E+00
  2.2400E+02  6.0000E+01  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  2.2400E+02  0.0000E+00  3.8100E+01  1.1808E+01  2.6292E+01  1.2987E+00
  2.2400E+02  0.0000E+00  9.9800E+01  2.6140E+01  7.3660E+01  2.9065E+00
  2.2400E+02  0.0000E+00  7.4800E+01  2.0395E+01  5.4405E+01  2.8242E+00
  2.2400E+02  6.0000E+01  0.0000E+00  1.4617E+00  0.0000E+00  0.0000E+00
  2.2500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2500E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2500E+02  0.0000E+00  1.4300E+00  4.9484E+00 -3.5184E+00 -5.6751E+00
  2.2500E+02  0.0000E+00  4.7100E+01  9.0298E+00  3.8070E+01  2.7825E+00
  2.2500E+02  0.0000E+00  1.5200E+02  2.0977E+01  1.3102E+02  7.8566E+00
  2.2500E+02  0.0000E+00  5.6800E+01  1.6200E+01  4.0600E+01  1.6623E+00
  2.2500E+02  0.0000E+00  5.5000E+01  1.1933E+01  4.3067E+01  3.7528E+00
  2.2500E+02  0.0000E+00  3.4700E+01  4.3083E+00  3.0392E+01  8.6178E+00
  2.2500E+02  0.0000E+00  1.7700E+01  2.9133E+00  1.4787E+01  4.1082E+00
  2.2500E+02  0.0000E+00  8.5100E+00  9.7408E-01  7.5359E+00  5.0285E+00
  2.2500E+02  5.0000E+01  0.0000E+00  9.5599E-01  0.0000E+00  0.0000E+00
  2.2600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2600E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2600E+02  0.0000E+00  1.0900E-01  4.9484E+00 -4.8394E+00 -7.7895E-01
  2.2600E+02  0.0000E+00  6.0500E+00  9.0298E+00 -2.9798E+00  7.5484E-03
  2.2600E+02  0.0000E+00  3.5400E+01  2.0977E+01  1.4423E+01  8.5115E-01
  2.2600E+02  0.0000E+00  6.7700E+01  1.6200E+01  5.1500E+01  3.4383E+00
  2.2600E+02  0.0000E+00  5.5500E+01  1.1933E+01  4.3567E+01  3.2752E+00
  2.2600E+02  0.0000E+00  2.4100E+01  4.3083E+00  1.9792E+01  5.8510E+00
  2.2600E+02  0.0000E+00  9.3900E+00  2.9133E+00  6.4767E+00  1.6464E+00
  2.2600E+02  0.0000E+00  8.9700E-01  9.7462E-01 -7.7618E-02 -5.6060E-01
  2.2600E+02  6.0000E+01  0.0000E+00  9.7433E-01  0.0000E+00  0.0000E+00
  2.2600E+02  0.0000E+00  8.7100E-01  1.1808E+01 -1.0937E+01 -1.1656E+00
  2.2600E+02  0.0000E+00  2.7800E+01  2.6140E+01  1.6602E+00 -2.7972E-01
  2.2600E+02  0.0000E+00  6.5300E+01  2.0396E+01  4.4904E+01  1.8760E+00
  2.2700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2700E+02  7.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2700E+02  0.0000E+00  0.0000E+00  6.9278E+00  0.0000E+00  0.0000E+00
  2.2700E+02  0.0000E+00  9.3500E+00  1.2642E+01 -3.2917E+00 -1.2237E+00
  2.2700E+02  0.0000E+00  4.9400E+01  2.9367E+01  2.0033E+01  3.5997E-01
  2.2700E+02  0.0000E+00  4.1700E+01  2.2680E+01  1.9020E+01  2.8687E-01
  2.2700E+02  0.0000E+00  3.7900E+01  1.6707E+01  2.1193E+01  8.3090E-01
  2.2700E+02  0.0000E+00  3.1300E+01  6.0316E+00  2.5268E+01  4.9344E+00
  2.2700E+02  0.0000E+00  2.0800E+01  4.0786E+00  1.6721E+01  3.9756E+00
  2.2700E+02  0.0000E+00  8.8600E+00  1.3637E+00  7.4963E+00  3.0705E+00
  2.2700E+02  9.0000E+01  0.0000E+00  1.3604E+00  0.0000E+00  0.0000E+00
  2.2700E+02  0.0000E+00  3.6400E+01  1.7612E+01  1.8788E+01  9.6677E-01
  2.2700E+02  0.0000E+00  8.0000E+01  3.9109E+01  4.0891E+01  1.0883E+00
  2.2700E+02  0.0000E+00  8.5100E+01  3.0494E+01  5.4606E+01  2.2191E+00
  2.2800E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2800E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2800E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  2.2800E+02  0.0000E+00  3.6700E+00  9.0298E+00 -5.3598E+00 -6.7986E-01
  2.2800E+02  0.0000E+00  1.9100E+01  2.0977E+01 -1.8765E+00  7.2958E-02
  2.2800E+02  0.0000E+00  1.0600E+01  1.6200E+01 -5.6002E+00 -4.4842E-01
  2.2800E+02  0.0000E+00  9.7400E+00  1.1933E+01 -2.1932E+00 -1.5345E-01
  2.2800E+02  0.0000E+00  4.3400E+00  4.3083E+00  3.1704E-02  1.6720E-01
  2.2800E+02  0.0000E+00  1.3000E+00  2.9133E+00 -1.6133E+00 -8.1183E-01
  2.2800E+02  0.0000E+00  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  2.2800E+02  5.0000E+01  0.0000E+00  9.6202E-01  0.0000E+00  0.0000E+00
  2.2900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2900E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  2.2900E+02  0.0000E+00  1.1500E+00  9.0298E+00 -7.8798E+00 -8.6848E-01
  2.2900E+02  0.0000E+00  1.0200E+01  2.0977E+01 -1.0777E+01 -5.3867E-01
  2.2900E+02  0.0000E+00  1.3400E+01  1.6200E+01 -2.8002E+00 -1.5186E-01
  2.2900E+02  0.0000E+00  1.0700E+01  1.1933E+01 -1.2332E+00 -1.2269E-01
  2.2900E+02  0.0000E+00  4.1700E+00  4.3083E+00 -1.3830E-01  8.6326E-02
  2.2900E+02  0.0000E+00  1.8600E+00  2.9133E+00 -1.0533E+00 -5.0173E-01
  2.2900E+02  0.0000E+00  7.7100E-01  9.7433E-01 -2.0333E-01 -5.2991E-02
  2.2900E+02  7.0000E+01  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  2.2900E+02  0.0000E+00  4.3100E+00  1.3614E+01 -9.3042E+00 -6.6509E-01
  2.2900E+02  0.0000E+00  3.3700E+01  3.0335E+01  3.3651E+00  5.4687E-01
  2.2900E+02  0.0000E+00  1.8400E+01  2.3636E+01 -5.2355E+00 -2.7004E-01
  2.2900E+02  7.0000E+01  0.0000E+00  1.5294E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  1.6621E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  1.2923E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  1.2289E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  1.2067E+00  0.0000E+00  0.0000E+00
  2.2900E+02  5.0000E+01  0.0000E+00  1.2103E+00  0.0000E+00  0.0000E+00
  2.3000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3000E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3000E+02  0.0000E+00  0.0000E+00  3.9587E+00  0.0000E+00  0.0000E+00
  2.3000E+02  0.0000E+00  6.6700E+00  7.2238E+00 -5.5382E-01 -2.1598E+00
  2.3000E+02  0.0000E+00  1.9900E+01  1.6781E+01  3.1188E+00 -9.6037E-01
  2.3000E+02  0.0000E+00  1.2600E+01  1.2960E+01 -3.6018E-01 -2.4843E-01
  2.3000E+02  0.0000E+00  1.2700E+01  9.5466E+00  3.1534E+00  8.8720E-01
  2.3000E+02  0.0000E+00  4.2200E+00  3.4466E+00  7.7336E-01  1.6191E-01
  2.3000E+02  0.0000E+00  2.4100E+00  2.3306E+00  7.9384E-02 -4.2726E-01
  2.3000E+02  0.0000E+00  1.1800E+00  7.7926E-01  4.0074E-01 -1.1157E-01
  2.3000E+02  5.0000E+01  0.0000E+00  7.7736E-01  0.0000E+00  0.0000E+00
  2.3000E+02  0.0000E+00  6.2900E+01  9.8059E+00  5.3094E+01  7.5306E+00
  2.3000E+02  0.0000E+00  3.6000E+01  2.1749E+01  1.4251E+01  4.9477E-02
  2.3000E+02  0.0000E+00  2.0200E+01  1.6963E+01  3.2375E+00  1.6296E-01
  2.3100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3100E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3100E+02  0.0000E+00  3.0900E-01  4.9484E+00 -4.6394E+00 -1.3173E+00
  2.3100E+02  0.0000E+00  6.3600E+00  9.0298E+00 -2.6698E+00 -3.8295E-01
  2.3100E+02  0.0000E+00  3.2400E+01  2.0977E+01  1.1423E+01  9.0756E-01
  2.3100E+02  0.0000E+00  2.1500E+01  1.6200E+01  5.2998E+00  2.1550E-01
  2.3100E+02  0.0000E+00  1.9500E+01  1.1933E+01  7.5668E+00  6.4686E-01
  2.3100E+02  0.0000E+00  6.0200E+00  4.3083E+00  1.7117E+00  6.2364E-01
  2.3100E+02  0.0000E+00  2.5300E+00  2.9133E+00 -3.8327E-01 -4.5071E-01
  2.3100E+02  0.0000E+00  1.6300E+00  9.7408E-01  6.5592E-01  5.9276E-01
  2.3100E+02  5.0000E+01  0.0000E+00  9.0199E-01  0.0000E+00  0.0000E+00
  2.3100E+02  5.0000E+01  0.0000E+00  7.1501E-01  0.0000E+00  0.0000E+00
  2.3200E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3200E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3200E+02  0.0000E+00  2.3800E+00  4.9484E+00 -2.5684E+00 -1.6239E+00
  2.3200E+02  0.0000E+00  1.8300E+01  9.0298E+00  9.2702E+00  9.9681E-01
  2.3200E+02  0.0000E+00  4.1500E+01  2.0977E+01  2.0523E+01  1.2537E+00
  2.3200E+02  0.0000E+00  1.7100E+01  1.6200E+01  8.9977E-01 -1.2699E-01
  2.3200E+02  0.0000E+00  1.3500E+01  1.1933E+01  1.5668E+00  1.5639E-01
  2.3200E+02  0.0000E+00  4.3700E+00  4.3083E+00  6.1704E-02  6.2818E-02
  2.3200E+02  0.0000E+00  2.1900E+00  2.9133E+00 -7.2327E-01 -3.5384E-01
  2.3200E+02  0.0000E+00  6.4000E-01  9.7408E-01 -3.3408E-01 -1.7496E-01
  2.3200E+02  5.0000E+01  0.0000E+00  9.7224E-01  0.0000E+00  0.0000E+00
  2.3200E+02  6.0000E+01  0.0000E+00  1.1526E+00  0.0000E+00  0.0000E+00
  2.3300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3300E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3300E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  2.3300E+02  0.0000E+00  2.6400E+00  9.0298E+00 -6.3898E+00 -1.9614E-02
  2.3300E+02  0.0000E+00  8.0800E+00  2.0977E+01 -1.2897E+01 -1.1841E+00
  2.3300E+02  0.0000E+00  7.0700E+01  1.6200E+01  5.4500E+01  3.7810E+00
  2.3300E+02  0.0000E+00  6.6700E+01  1.1933E+01  5.4767E+01  4.9465E+00
  2.3300E+02  0.0000E+00  5.9200E+00  4.3083E+00  1.6117E+00  4.1075E-01
  2.3300E+02  0.0000E+00  3.4300E+00  2.9133E+00  5.1673E-01 -5.8024E-02
  2.3400E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3400E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3400E+02  0.0000E+00  7.3200E+00  4.9484E+00  2.3716E+00 -1.9356E-01
  2.3400E+02  0.0000E+00  1.9500E+01  9.0298E+00  1.0470E+01  1.0598E+00
  2.3400E+02  0.0000E+00  3.8600E+01  2.0977E+01  1.7623E+01  8.4669E-01
  2.3400E+02  0.0000E+00  2.1800E+01  1.6200E+01  5.5998E+00  9.0168E-02
  2.3400E+02  0.0000E+00  2.2500E+01  1.1933E+01  1.0567E+01  1.1510E+00
  2.3400E+02  0.0000E+00  4.1700E+00  4.3083E+00 -1.3830E-01 -5.3477E-01
  2.3400E+02  0.0000E+00  7.9000E+00  2.9133E+00  4.9867E+00  2.5100E+00
  2.3400E+02  4.0000E+01  0.0000E+00  3.2672E-01  0.0000E+00  0.0000E+00
  2.3400E+02  4.0000E+01  0.0000E+00  8.4037E-01  0.0000E+00  0.0000E+00
  2.3500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3500E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3500E+02  0.0000E+00  3.2500E+01  4.9484E+00  2.7552E+01  4.9680E+00
  2.3500E+02  0.0000E+00  3.8200E+01  9.0298E+00  2.9170E+01  1.8532E+00
  2.3500E+02  0.0000E+00  6.7700E+01  2.0977E+01  4.6723E+01  1.7589E+00
  2.3500E+02  0.0000E+00  2.8500E+01  1.6200E+01  1.2300E+01  4.7774E-01
  2.3500E+02  0.0000E+00  2.1800E+01  1.1933E+01  9.8668E+00  1.2417E+00
  2.3500E+02  0.0000E+00  5.3000E+00  4.3083E+00  9.9170E-01  1.5881E-01
  2.3500E+02  0.0000E+00  3.4200E+00  2.9133E+00  5.0673E-01 -5.1513E-01
  2.3500E+02  0.0000E+00  5.3900E+00  9.7408E-01  4.4159E+00  3.7941E+00
  2.3500E+02  5.0000E+01  0.0000E+00  9.0296E-01  0.0000E+00  0.0000E+00
  2.3500E+02  5.0000E+01  0.0000E+00  7.1866E-01  0.0000E+00  0.0000E+00
  2.3500E+02  3.0000E+01  0.0000E+00  6.4062E-01  0.0000E+00  0.0000E+00
  2.3600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3600E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3600E+02  0.0000E+00  2.7100E-01  4.9484E+00 -4.6774E+00 -7.3327E-01
  2.3600E+02  0.0000E+00  0.0000E+00  9.0298E+00  0.0000E+00  0.0000E+00
  2.3600E+02  0.0000E+00  1.4100E+01  2.0977E+01 -6.8765E+00 -4.0555E-01
  2.3600E+02  0.0000E+00  2.7900E+01  1.6200E+01  1.1700E+01  6.6353E-01
  2.3600E+02  0.0000E+00  3.1400E+01  1.1933E+01  1.9467E+01  1.8562E+00
  2.3600E+02  0.0000E+00  1.7900E+01  4.3083E+00  1.3592E+01  3.9182E+00
  2.3600E+02  0.0000E+00  8.5000E+00  2.9133E+00  5.5867E+00  1.6908E+00
  2.3600E+02  0.0000E+00  1.3300E+00  9.7408E-01  3.5592E-01 -1.8061E-01
  2.3600E+02  5.0000E+01  0.0000E+00  9.5521E-01  0.0000E+00  0.0000E+00
  2.3600E+02  5.0000E+01  0.0000E+00  8.5566E-01  0.0000E+00  0.0000E+00
  2.3600E+02  5.0000E+01  0.0000E+00  1.0486E+00  0.0000E+00  0.0000E+00
  2.3600E+02  5.0000E+01  0.0000E+00  1.2809E+00  0.0000E+00  0.0000E+00
  2.3600E+02  5.0000E+01  0.0000E+00  1.2197E+00  0.0000E+00  0.0000E+00
  2.3700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3700E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3700E+02  0.0000E+00  1.4200E+00  4.9484E+00 -3.5284E+00 -1.0327E+00
  2.3700E+02  0.0000E+00  6.4400E+00  9.0298E+00 -2.5898E+00 -5.0886E-01
  2.3700E+02  0.0000E+00  3.1100E+01  2.0977E+01  1.0123E+01  2.9525E-01
  2.3700E+02  0.0000E+00  8.6400E+01  1.6200E+01  7.0200E+01  6.3771E+00
  2.3700E+02  0.0000E+00  2.0200E+01  1.1933E+01  8.2668E+00 -1.0633E+00
  2.3700E+02  0.0000E+00  1.2000E+01  4.3083E+00  7.6917E+00  2.6752E+00
  2.3700E+02  0.0000E+00  2.8300E+00  2.9133E+00 -8.3270E-02 -8.8403E-01
  2.3700E+02  0.0000E+00  2.2900E+00  9.7408E-01  1.3159E+00  1.1065E+00
  2.3700E+02  5.0000E+01  0.0000E+00  9.5677E-01  0.0000E+00  0.0000E+00
  2.3700E+02  5.0000E+01  0.0000E+00  1.0859E+00  0.0000E+00  0.0000E+00
  2.3700E+02  5.0000E+01  0.0000E+00  1.3914E+00  0.0000E+00  0.0000E+00
  2.3700E+02  5.0000E+01  0.0000E+00  1.2350E+00  0.0000E+00  0.0000E+00
  2.3700E+02  5.0000E+01  0.0000E+00  1.2109E+00  0.0000E+00  0.0000E+00
  2.3800E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3800E+02  0.0000E+00  2.6300E-01  3.9587E+00 -3.6957E+00 -1.7840E+00
  2.3800E+02  0.0000E+00  1.5100E+01  7.2238E+00  7.8762E+00  1.4961E+00
  2.3800E+02  0.0000E+00  2.7200E+01  1.6781E+01  1.0419E+01  4.8966E-01
  2.3800E+02  0.0000E+00  3.6700E+01  1.2960E+01  2.3740E+01  2.0063E+00
  2.3800E+02  0.0000E+00  3.0000E+01  9.5466E+00  2.0453E+01  2.2041E+00
  2.3800E+02  0.0000E+00  4.4800E+00  3.4466E+00  1.0334E+00 -2.4289E-02
  2.3800E+02  0.0000E+00  5.8400E+00  2.3306E+00  3.5094E+00  2.1800E+00
  2.3800E+02  0.0000E+00  7.1100E-01  7.7926E-01 -6.8262E-02 -7.0822E-01
  2.3800E+02  4.0000E+01  0.0000E+00  7.7863E-01  0.0000E+00  0.0000E+00
  2.3800E+02  4.0000E+01  0.0000E+00  9.3208E-01  0.0000E+00  0.0000E+00
  2.3800E+02  4.0000E+01  0.0000E+00  9.6025E-01  0.0000E+00  0.0000E+00
  2.3800E+02  4.0000E+01  0.0000E+00  9.6334E-01  0.0000E+00  0.0000E+00
  2.3800E+02  4.0000E+01  0.0000E+00  9.6551E-01  0.0000E+00  0.0000E+00
  2.3900E+02  0.0000E+00  3.6300E-01  0.0000E+00  0.0000E+00  0.0000E+00
  2.3900E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3900E+02  0.0000E+00  5.4900E+00  4.9484E+00  5.4159E-01 -3.2961E+00
  2.3900E+02  0.0000E+00  6.8100E+01  9.0298E+00  5.9070E+01  7.9639E+00
  2.3900E+02  0.0000E+00  5.0500E+01  2.0977E+01  2.9523E+01  5.5199E-01
  2.3900E+02  0.0000E+00  2.1600E+01  1.6200E+01  5.3998E+00 -2.1609E-01
  2.3900E+02  0.0000E+00  2.7000E+01  1.1933E+01  1.5067E+01  2.0468E+00
  2.3900E+02  0.0000E+00  5.8000E+00  4.3083E+00  1.4917E+00  3.0402E-01
  2.3900E+02  0.0000E+00  2.2900E+00  2.9133E+00 -6.2327E-01 -5.4352E-01
  2.3900E+02  5.0000E+01  0.0000E+00  9.7328E-01  0.0000E+00  0.0000E+00
  2.4000E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4000E+02  0.0000E+00  3.8500E-01  5.9381E+00 -5.5531E+00 -9.1160E-01
  2.4000E+02  0.0000E+00  3.5800E+00  1.0836E+01 -7.2557E+00 -6.4771E-01
  2.4000E+02  0.0000E+00  2.9900E+01  2.5172E+01  4.7282E+00  5.0255E-01
  2.4000E+02  0.0000E+00  1.8600E+01  1.9440E+01 -8.4027E-01 -4.1840E-01
  2.4000E+02  0.0000E+00  2.8800E+01  1.4320E+01  1.4480E+01  1.3401E+00
  2.4000E+02  0.0000E+00  4.7500E+00  5.1700E+00 -4.1996E-01 -2.9452E-01
  2.4000E+02  0.0000E+00  6.0800E+00  3.4959E+00  2.5841E+00  1.0671E+00
  2.4000E+02  0.0000E+00  2.0700E+00  1.1689E+00  9.0111E-01  2.8804E-01
  2.4000E+02  5.0000E+01  0.0000E+00  1.1603E+00  0.0000E+00  0.0000E+00
  2.4000E+02  6.0000E+01  0.0000E+00  1.1974E+00  0.0000E+00  0.0000E+00
  2.4100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4100E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4100E+02  0.0000E+00  1.2500E+00  4.9484E+00 -3.6984E+00 -2.5177E+00
  2.4100E+02  0.0000E+00  2.1000E+01  9.0298E+00  1.1970E+01  9.0301E-01
  2.4100E+02  0.0000E+00  7.5200E+01  2.0977E+01  5.4223E+01  3.3126E+00
  2.4100E+02  0.0000E+00  3.3800E+01  1.6200E+01  1.7600E+01 -5.0590E-02
  2.4100E+02  0.0000E+00  6.1000E+01  1.1933E+01  4.9067E+01  5.1372E+00
  2.4100E+02  0.0000E+00  3.3500E+01  4.3083E+00  2.9192E+01  8.7671E+00
  2.4200E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4200E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4200E+02  0.0000E+00  3.8000E+00  4.9484E+00 -1.1484E+00 -6.7567E-01
  2.4200E+02  0.0000E+00  1.8400E+01  9.0298E+00  9.3702E+00  1.4941E+00
  2.4200E+02  0.0000E+00  1.3000E+01  2.0977E+01 -7.9765E+00 -8.2173E-01
  2.4200E+02  0.0000E+00  1.3600E+01  1.6200E+01 -2.6002E+00 -1.8080E-01
  2.4200E+02  0.0000E+00  6.2100E+00  1.1933E+01 -5.7232E+00 -6.8272E-01
  2.4200E+02  0.0000E+00  7.5700E+00  4.3083E+00  3.2617E+00  1.1788E+00
  2.4200E+02  0.0000E+00  2.0000E+00  2.9133E+00 -9.1327E-01 -8.7762E-01
  2.4200E+02  0.0000E+00  1.8200E+00  9.7433E-01  8.4567E-01  9.2435E-01
  2.4200E+02  6.0000E+01  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  2.4200E+02  0.0000E+00  8.9700E+00  1.1808E+01 -2.8382E+00 -6.4936E-01
  2.4200E+02  0.0000E+00  3.9300E+01  2.6140E+01  1.3160E+01  8.2270E-01
